Application_ID,Companies,Job_Title,Educational Degree,Location,Experience_Years,Number of Skills,Source of Application,Application_Received,Last_Updated,Salary,Applicant Selected
APP1000967,Wipro,Software Developer,B.Tech,Pune,6,3,Indeed,2024-02-05 22:50:37,2024-03-29 01:27:23,1186000,0
APP1001377,Amazon,Backend Engineer,B.Tech,Bangalore,5,6,LinkedIn,2024-03-14 20:07:04,2024-06-04 20:43:07,1530000,0
APP1000328,Ola,Backend Engineer,M.Tech,Kolkata,5,4,Indeed,2025-06-23 02:18:45,2025-08-12 19:04:37,1323000,1
APP1001370,Infosys,Software Developer,M.Tech,Chandigarh,4,6,Indeed,2025-05-27 00:04:13,2025-06-06 14:26:27,1331000,1
APP1000708,StartUpX,Frontend Developer,B.Tech,Chennai,7,5,Employee Referral,2024-03-08 16:41:58,2024-03-27 17:30:30,1041000,1
APP1001139,Zomato,Backend Engineer,B.Tech,Ahmedabad,2,6,Indeed,2024-04-02 03:58:30,2024-06-15 11:23:37,1057000,0
APP1000852,TCS,Software Developer,B.Tech,Delhi NCR,7,2,LinkedIn,2025-01-04 06:22:33,2025-03-20 23:46:30,1162000,0
APP1000115,Deloitte,Chartered Accountant,Chartered Accountant,Ahmedabad,4,4,Naukri,2025-02-26 16:29:40,2025-04-11 07:28:48,1428000,1
APP1001396,TCS,Software Developer,M.Tech,Hyderabad,7,4,Company Website,2024-08-16 17:54:14,2024-09-17 15:32:47,1384000,1
APP1000544,Accenture,Software Developer,MCA,Chennai,9,3,Employee Referral,2024-06-28 01:48:13,2024-08-12 02:30:36,1472000,0
APP1000092,Google,Software Developer,B.Tech,Pune,5,2,Naukri,2024-12-17 17:10:13,2025-01-27 14:14:32,1461000,0
APP1001389,Ola,Software Developer,M.Tech,Jaipur,6,4,Naukri,2025-06-06 08:03:47,2025-08-27 21:25:33,1332000,1
APP1001090,Flipkart,Software Developer,B.Tech,Lucknow,5,5,Employee Referral,2025-03-06 00:33:01,2025-04-09 02:47:53,1180000,1
APP1000001,Wipro,Software Developer,M.Tech,Bangalore,1,4,Employee Referral,2025-08-11 23:37:00,2025-09-10 11:59:26,1195000,0
APP1001296,Infosys,Software Developer,B.Tech,Lucknow,5,5,LinkedIn,2024-08-28 05:37:11,2024-11-05 01:19:28,1203000,1
APP1000041,StartUpX,Frontend Developer,BCA,Bangalore,5,4,Job Fair,2024-06-06 05:23:26,2024-06-20 14:32:01,945000,1
APP1001158,Byju's,Sales Executive,MBA,Bangalore,0,4,LinkedIn,2025-01-01 11:30:56,2025-02-16 16:05:32,717000,1
APP1001315,Wipro,Software Developer,M.Tech,Chandigarh,3,6,Indeed,2024-09-20 18:52:46,2024-10-07 09:16:47,1212000,1
APP1001260,Flipkart,Data Scientist,PhD,Lucknow,8,3,LinkedIn,2025-04-16 08:32:28,2025-07-09 10:08:04,1706000,0
APP1000167,Byju's,Sales Executive,MBA,Mumbai,0,2,Employee Referral,2025-06-17 10:01:47,2025-08-25 14:29:33,690000,1
APP1000671,Zomato,Backend Engineer,B.Tech,Chennai,1,6,Company Website,2024-07-02 07:19:07,2024-08-31 23:05:10,1028000,0
APP1000046,Byju's,Web Developer,B.Tech,Chennai,6,5,Company Website,2024-09-06 08:56:21,2024-10-11 04:16:57,974000,1
APP1001177,Zomato,Software Developer,M.Tech,Mumbai,6,2,LinkedIn,2024-01-31 08:53:10,2024-04-07 13:00:29,1315000,0
APP1000456,Google,ML Engineer,PhD,Chennai,2,6,Company Website,2024-06-06 18:22:09,2024-07-12 21:16:55,1774000,1
APP1001289,Microsoft,Backend Engineer,MCA,Kolkata,2,5,Employee Referral,2025-04-15 00:47:45,2025-06-23 11:42:26,1535000,0
APP1001484,Paytm,Backend Engineer,MCA,Kolkata,5,3,LinkedIn,2024-10-09 10:15:37,2025-01-05 00:54:57,1258000,0
APP1000881,Ola,Backend Engineer,B.Tech,Lucknow,1,2,LinkedIn,2024-04-20 06:38:33,2024-06-30 08:05:52,943000,0
APP1001129,Adobe,Frontend Developer,B.Tech,Lucknow,9,4,Indeed,2024-03-26 13:59:50,2024-06-11 04:33:14,1559000,0
APP1001452,Paytm,Software Developer,B.Tech,Bangalore,6,3,LinkedIn,2024-12-08 21:39:00,2025-02-05 15:38:02,1182000,0
APP1000197,HealthTechY,Backend Engineer,M.Tech,Chandigarh,6,3,Employee Referral,2024-05-02 16:34:58,2024-07-18 13:03:38,1176000,1
APP1000056,HCL,Backend Engineer,B.Tech,Chennai,7,2,Company Website,2024-06-30 16:05:53,2024-07-01 23:27:14,1203000,0
APP1000069,Microsoft,Software Developer,B.Tech,Bangalore,2,4,LinkedIn,2024-01-08 13:23:28,2024-01-14 20:52:43,1372000,0
APP1001153,Reliance Jio,Backend Engineer,B.Tech,Chennai,7,2,LinkedIn,2024-04-19 21:23:40,2024-06-17 00:34:35,1266000,0
APP1000731,Amazon,Backend Engineer,M.Tech,Lucknow,7,3,Naukri,2025-05-21 19:21:16,2025-06-09 04:06:50,1667000,0
APP1001271,Cognizant,Software Developer,B.Tech,Delhi NCR,8,2,Naukri,2024-02-24 19:18:52,2024-04-23 07:59:47,1245000,0
APP1001030,Deloitte,Business Analyst,B.Tech,Delhi NCR,9,5,Employee Referral,2025-04-16 14:02:30,2025-07-01 10:31:42,1258000,1
APP1000149,Microsoft,Data Scientist,B.Tech,Hyderabad,0,4,Employee Referral,2025-02-24 09:52:08,2025-05-05 16:16:58,1441000,0
APP1001319,Wipro,Data Analyst,B.Tech,Chandigarh,2,6,Naukri,2025-05-16 10:57:43,2025-06-26 23:34:03,872000,0
APP1001441,Tech Mahindra,Software Developer,M.Tech,Kolkata,0,5,Indeed,2024-12-05 00:34:12,2024-12-12 03:47:24,1154000,0
APP1000512,Accenture,Software Developer,B.Tech,Mumbai,2,4,LinkedIn,2024-02-27 14:47:43,2024-04-23 10:49:00,1075000,0
APP1000556,Amazon,Data Scientist,B.Tech,Chandigarh,6,6,Job Fair,2025-05-30 19:08:30,2025-07-15 14:03:02,1666000,1
APP1000050,Infosys,Software Developer,MCA,Kolkata,7,2,LinkedIn,2024-07-29 09:24:24,2024-08-18 09:21:39,1319000,0
APP1000669,Tech Mahindra,Software Developer,B.Tech,Pune,2,4,Indeed,2025-02-20 00:45:14,2025-05-20 17:31:47,1009000,0
APP1000955,Paytm,Software Developer,B.Tech,Mumbai,7,3,LinkedIn,2024-02-01 15:04:23,2024-03-09 07:29:21,1185000,0
APP1001490,Ola,Data Scientist,PhD,Chennai,4,6,Naukri,2024-06-09 14:09:20,2024-07-24 21:35:04,1606000,1
APP1000177,Adobe,Frontend Developer,B.Tech,Kolkata,6,4,Naukri,2024-01-19 05:21:21,2024-02-17 21:32:31,1485000,0
APP1001032,Deloitte,Chartered Accountant,Chartered Accountant,Pune,4,4,Indeed,2025-05-19 20:37:58,2025-05-31 16:18:42,1469000,1
APP1000188,Amazon,Software Developer,B.Tech,Kolkata,2,6,LinkedIn,2025-01-27 19:42:42,2025-03-11 18:41:59,1324000,0
APP1001120,Google,ML Engineer,PhD,Delhi NCR,3,2,LinkedIn,2024-05-30 06:07:11,2024-07-02 07:10:01,1768000,0
APP1000521,Amazon,Software Developer,B.Tech,Jaipur,8,5,Company Website,2024-12-27 16:55:25,2025-02-25 21:00:05,1604000,1
APP1000263,StartUpX,Frontend Developer,MCA,Chandigarh,6,5,LinkedIn,2024-10-19 04:09:58,2024-10-25 04:30:40,1142000,1
APP1000338,Reliance Jio,Backend Engineer,B.Tech,Jaipur,4,4,LinkedIn,2024-11-25 15:58:29,2025-02-01 03:11:08,1163000,1
APP1000333,Wipro,Data Analyst,B.Tech,Hyderabad,4,3,Indeed,2025-08-12 08:18:52,2025-08-14 14:20:32,936000,0
APP1001305,Amazon,Software Developer,B.Tech,Bangalore,6,5,Indeed,2024-12-15 15:29:28,2025-01-22 16:06:27,1485000,1
APP1000173,Microsoft,Software Developer,B.Tech,Jaipur,6,3,LinkedIn,2025-03-20 22:14:23,2025-04-26 04:34:43,1436000,0
APP1000833,Ola,Software Developer,B.Tech,Jaipur,1,4,Naukri,2024-04-16 05:28:31,2024-05-17 12:23:57,1009000,0
APP1000434,Adobe,Software Developer,M.Tech,Lucknow,0,2,LinkedIn,2025-02-02 07:35:53,2025-02-11 04:14:39,1393000,0
APP1000618,Wipro,Backend Engineer,B.Tech,Mumbai,8,5,Naukri,2025-08-21 13:11:34,2025-09-10 11:59:26,1291000,1
APP1001131,Wipro,Backend Engineer,M.Tech,Delhi NCR,9,5,Naukri,2025-01-06 08:42:31,2025-01-09 09:31:43,1460000,1
APP1000377,Accenture,Software Developer,B.Tech,Bangalore,2,3,Naukri,2025-03-01 23:59:13,2025-04-01 00:26:22,991000,0
APP1000616,HealthTechY,Backend Engineer,M.Tech,Mumbai,3,6,Company Website,2024-12-09 17:54:10,2025-02-13 12:28:09,1127000,1
APP1000939,Byju's,Software Developer,MCA,Ahmedabad,2,2,Job Fair,2024-05-11 07:59:52,2024-07-27 19:30:53,1005000,1
APP1001420,Capgemini,Software Developer,B.Tech,Ahmedabad,6,5,Employee Referral,2024-03-18 00:15:39,2024-03-29 02:22:51,1249000,1
APP1000287,Accenture,Business Analyst,B.Tech,Delhi NCR,6,6,Employee Referral,2024-03-31 12:24:20,2024-05-08 21:43:46,1219000,1
APP1000316,Google,Software Developer,M.Tech,Bangalore,0,5,LinkedIn,2025-01-25 08:01:47,2025-02-10 15:08:50,1475000,0
APP1000657,Microsoft,Software Developer,MCA,Chandigarh,5,3,Company Website,2024-03-03 14:52:31,2024-05-22 16:03:31,1542000,0
APP1000382,Capgemini,Software Developer,B.Tech,Lucknow,4,5,Employee Referral,2024-11-13 08:13:36,2025-02-10 03:10:15,1140000,1
APP1000764,Accenture,Data Analyst,B.Tech,Kolkata,0,5,LinkedIn,2024-04-21 13:41:35,2024-06-03 02:40:14,786000,0
APP1000908,Reliance Jio,Backend Engineer,B.Tech,Chennai,7,2,LinkedIn,2024-10-28 02:02:20,2025-01-24 06:41:52,1199000,0
APP1000093,Amazon,Software Developer,MCA,Hyderabad,2,2,Company Website,2025-06-22 15:44:05,2025-07-27 02:24:57,1416000,0
APP1000374,Google,Data Scientist,B.Tech,Hyderabad,6,4,Employee Referral,2024-04-13 14:46:08,2024-05-19 18:47:18,1645000,0
APP1001179,Ola,Software Developer,MCA,Hyderabad,2,6,LinkedIn,2024-07-21 06:17:29,2024-09-12 17:31:50,1223000,1
APP1000370,Capgemini,Software Developer,MCA,Hyderabad,5,5,Employee Referral,2024-07-12 09:11:13,2024-07-18 03:25:30,1285000,1
APP1001135,Cognizant,Software Developer,MCA,Kolkata,5,4,Employee Referral,2025-04-11 02:48:51,2025-04-11 19:29:16,1277000,1
APP1000083,Adobe,Frontend Developer,MCA,Delhi NCR,7,6,Naukri,2024-03-31 08:11:15,2024-06-10 23:45:30,1671000,1
APP1001347,Adobe,ML Engineer,PhD,Bangalore,6,5,Naukri,2024-04-05 21:29:54,2024-04-24 06:14:01,2006000,1
APP1001234,TCS,Software Developer,M.Tech,Delhi NCR,0,3,Naukri,2024-03-16 23:53:03,2024-06-12 17:30:48,1086000,0
APP1000215,Tech Mahindra,Software Developer,MCA,Hyderabad,9,6,LinkedIn,2024-12-17 10:51:28,2025-02-23 06:28:34,1463000,1
APP1000611,Zomato,Software Developer,M.Tech,Bangalore,7,5,LinkedIn,2024-12-17 01:30:10,2025-02-28 21:15:17,1382000,1
APP1000662,Tech Mahindra,Software Developer,B.Tech,Pune,4,2,Employee Referral,2024-06-24 23:30:25,2024-08-03 15:22:08,1079000,0
APP1000106,Accenture,Business Analyst,B.Tech,Kolkata,10,3,LinkedIn,2025-06-17 06:01:41,2025-08-22 04:41:14,1324000,0
APP1000090,TCS,Web Developer,BCA,Ahmedabad,0,6,LinkedIn,2024-05-09 01:35:58,2024-05-28 11:37:21,900000,0
APP1001307,Flipkart,Software Developer,MCA,Jaipur,5,6,Employee Referral,2024-11-16 08:05:32,2024-12-08 10:42:49,1271000,1
APP1000693,Ola,Backend Engineer,MCA,Jaipur,6,2,Naukri,2024-06-15 12:09:28,2024-06-16 06:27:00,1333000,0
APP1000641,Byju's,Web Developer,MCA,Mumbai,0,5,Indeed,2025-08-23 13:01:31,2025-09-10 11:59:26,900000,1
APP1000745,Accenture,Data Analyst,B.Tech,Bangalore,5,2,LinkedIn,2024-10-24 18:48:42,2024-11-17 22:53:49,995000,0
APP1000664,Byju's,Web Developer,MCA,Pune,2,2,Naukri,2024-05-30 08:32:39,2024-08-11 04:52:58,936000,1
APP1001058,HCL,Data Analyst,B.Tech,Lucknow,7,4,Indeed,2025-05-30 10:05:30,2025-07-19 08:11:11,1053000,1
APP1001204,Amazon,Backend Engineer,B.Tech,Pune,5,6,LinkedIn,2025-03-06 01:30:50,2025-03-29 19:17:41,1521000,0
APP1001248,Microsoft,Data Scientist,PhD,Kolkata,5,3,Company Website,2025-05-16 03:14:34,2025-07-30 00:52:12,1906000,0
APP1001313,Capgemini,Software Developer,MCA,Lucknow,4,6,Indeed,2024-11-09 14:04:32,2024-12-16 14:31:48,1305000,1
APP1000803,Wipro,Data Analyst,B.Tech,Bangalore,5,3,Company Website,2024-02-01 02:26:09,2024-03-28 10:02:36,977000,0
APP1001093,Wipro,Software Developer,B.Tech,Kolkata,7,4,Naukri,2024-01-16 14:25:38,2024-03-26 17:30:33,1232000,1
APP1001041,Ola,Software Developer,MCA,Kolkata,3,5,Company Website,2024-03-14 17:43:38,2024-06-11 12:42:47,1177000,1
APP1000366,Amazon,Data Scientist,B.Tech,Chandigarh,3,4,Indeed,2025-03-26 11:45:09,2025-04-06 10:25:12,1497000,0
APP1000169,HCL,Data Analyst,B.Tech,Pune,4,3,Employee Referral,2025-04-17 22:24:58,2025-06-29 02:23:23,953000,0
APP1000144,HealthTechY,Backend Engineer,B.Tech,Pune,6,3,Naukri,2024-05-20 13:49:31,2024-07-12 22:55:12,1037000,1
APP1000863,Infosys,Software Developer,B.Tech,Chennai,8,3,Employee Referral,2025-05-30 06:45:37,2025-08-24 00:59:50,1222000,0
APP1000421,Amazon,Data Scientist,M.Tech,Chandigarh,4,2,Company Website,2024-11-25 01:54:05,2025-02-13 02:52:44,1680000,0
APP1001083,Flipkart,Software Developer,B.Tech,Ahmedabad,6,3,Naukri,2024-07-20 00:53:04,2024-08-05 15:22:53,1224000,0
APP1001406,Swiggy,Backend Engineer,B.Tech,Hyderabad,5,6,Company Website,2025-09-08 02:44:11,2025-09-10 11:59:26,1243000,1
APP1001195,Google,ML Engineer,M.Tech,Hyderabad,4,5,Employee Referral,2024-05-19 21:44:48,2024-05-27 02:19:14,1691000,1
APP1000297,Cognizant,Software Developer,M.Tech,Chennai,5,6,LinkedIn,2025-01-27 22:05:35,2025-04-01 20:15:13,1313000,1
APP1001403,Ola,Backend Engineer,MCA,Jaipur,6,2,Job Fair,2025-06-17 02:06:02,2025-07-26 16:25:07,1262000,0
APP1001418,Cognizant,Software Developer,M.Tech,Pune,6,4,Company Website,2025-07-14 18:21:26,2025-09-10 11:59:26,1370000,1
APP1000102,Tech Mahindra,Software Developer,MCA,Mumbai,4,3,Company Website,2024-11-11 20:37:40,2024-12-20 21:11:52,1256000,0
APP1000243,Flipkart,Data Scientist,M.Tech,Jaipur,1,6,Employee Referral,2024-04-01 02:15:07,2024-06-28 17:38:38,1298000,0
APP1001298,Adobe,Software Developer,B.Tech,Lucknow,6,4,Company Website,2024-02-12 21:15:28,2024-03-06 14:47:09,1509000,0
APP1000535,Reliance Jio,Software Developer,B.Tech,Chennai,5,4,Indeed,2025-02-20 15:35:58,2025-05-20 20:22:19,1126000,1
APP1000426,StartUpX,Frontend Developer,BCA,Kolkata,4,4,Company Website,2024-01-23 10:50:34,2024-01-26 11:44:59,909000,1
APP1001046,Accenture,Software Developer,B.Tech,Ahmedabad,2,3,LinkedIn,2024-05-02 11:26:56,2024-06-03 08:29:06,1015000,0
APP1000200,Ola,Backend Engineer,M.Tech,Ahmedabad,2,3,Employee Referral,2024-07-14 04:43:15,2024-09-26 01:17:27,1157000,0
APP1000763,Zomato,Backend Engineer,M.Tech,Chennai,10,4,Employee Referral,2025-02-20 19:00:49,2025-05-09 13:02:00,1563000,1
APP1001045,Swiggy,Backend Engineer,B.Tech,Chandigarh,4,2,LinkedIn,2024-06-15 17:23:32,2024-09-10 12:16:27,1150000,0
APP1000496,Google,Software Developer,B.Tech,Bangalore,5,6,Naukri,2024-11-07 20:09:39,2025-01-23 14:40:49,1446000,0
APP1000700,Accenture,Data Analyst,BCA,Kolkata,6,5,LinkedIn,2024-06-11 11:32:52,2024-06-21 22:39:56,1039000,1
APP1001187,HealthTechY,Backend Engineer,B.Tech,Bangalore,2,4,Naukri,2025-06-19 15:39:29,2025-07-29 00:08:24,890000,1
APP1001259,Flipkart,Software Developer,B.Tech,Jaipur,7,4,Company Website,2024-05-22 16:15:05,2024-07-15 13:05:53,1219000,1
APP1001388,Wipro,Software Developer,B.Tech,Bangalore,4,6,LinkedIn,2024-04-21 12:36:06,2024-05-28 14:34:48,1165000,1
APP1001243,Cognizant,Web Developer,BCA,Lucknow,8,3,Naukri,2025-08-06 10:19:39,2025-09-10 11:59:26,1200000,0
APP1000956,Amazon,Data Scientist,PhD,Jaipur,2,3,LinkedIn,2024-03-08 17:12:16,2024-04-23 13:38:06,1756000,0
APP1000627,Byju's,Sales Executive,B.Com,Kolkata,2,6,Employee Referral,2025-07-26 13:40:36,2025-08-18 05:11:06,616000,1
APP1001233,HealthTechY,Data Scientist,M.Tech,Hyderabad,8,2,Employee Referral,2024-09-24 03:25:55,2024-12-07 18:00:31,1402000,1
APP1000582,Flipkart,Software Developer,B.Tech,Bangalore,5,2,Naukri,2024-06-13 06:13:59,2024-07-25 20:56:20,1166000,0
APP1000575,Accenture,Business Analyst,MBA,Chennai,3,6,Employee Referral,2024-03-26 10:27:16,2024-03-29 21:17:54,1249000,1
APP1000164,StartUpX,Frontend Developer,BCA,Jaipur,4,2,LinkedIn,2024-07-04 12:04:33,2024-07-27 20:04:53,894000,1
APP1001412,Flipkart,Software Developer,B.Tech,Delhi NCR,6,3,Employee Referral,2024-06-23 13:10:59,2024-07-21 08:04:13,1136000,0
APP1001013,Flipkart,Data Scientist,PhD,Pune,5,5,Naukri,2024-12-05 15:37:19,2025-02-21 08:58:00,1624000,1
APP1001128,TCS,Web Developer,MCA,Lucknow,6,3,Company Website,2025-07-11 13:33:07,2025-09-10 11:59:26,1265000,0
APP1000516,Accenture,Software Developer,B.Tech,Ahmedabad,10,6,Indeed,2024-02-05 11:10:24,2024-02-23 09:36:44,1374000,1
APP1000387,Tech Mahindra,Software Developer,B.Tech,Ahmedabad,5,4,Company Website,2024-12-21 04:50:17,2025-03-03 12:45:38,1185000,1
APP1000547,Cognizant,Software Developer,B.Tech,Hyderabad,4,4,Naukri,2024-07-30 14:56:48,2024-09-25 23:50:01,1071000,1
APP1001176,Microsoft,Software Developer,B.Tech,Chandigarh,1,4,Company Website,2025-02-01 16:04:11,2025-03-25 19:17:12,1273000,0
APP1000228,Deloitte,Financial Analyst,MBA,Jaipur,5,5,Company Website,2025-07-23 16:52:28,2025-09-10 11:59:26,1306000,1
APP1000692,Zomato,Software Developer,B.Tech,Jaipur,4,4,Naukri,2025-05-02 06:31:19,2025-07-02 20:16:21,1140000,1
APP1000422,Swiggy,Sales Executive,B.Com,Lucknow,5,5,Job Fair,2025-02-13 17:36:35,2025-03-03 14:57:27,889000,1
APP1000987,Swiggy,Sales Executive,MBA,Hyderabad,8,3,Naukri,2024-03-15 03:54:56,2024-03-19 04:57:49,1249000,0
APP1001123,Zomato,Backend Engineer,M.Tech,Bangalore,6,5,Naukri,2024-12-14 20:49:26,2025-03-10 20:21:02,1406000,1
APP1000079,Byju's,Software Developer,B.Tech,Bangalore,7,4,Employee Referral,2024-06-13 13:28:35,2024-07-13 06:19:37,1057000,1
APP1000839,Adobe,Frontend Developer,B.Tech,Chennai,4,6,Company Website,2025-08-18 15:35:21,2025-09-10 11:59:26,1428000,0
APP1000061,Capgemini,Software Developer,B.Tech,Mumbai,6,3,Indeed,2024-03-17 06:13:23,2024-05-18 17:21:35,1225000,0
APP1000355,HealthTechY,Data Scientist,B.Tech,Kolkata,5,3,Naukri,2024-01-16 09:06:23,2024-02-18 22:01:58,1096000,1
APP1001049,Infosys,Data Analyst,B.Tech,Jaipur,5,3,Naukri,2024-12-04 11:20:11,2025-02-19 20:30:40,1016000,0
APP1000677,Flipkart,Software Developer,M.Tech,Lucknow,6,5,Naukri,2025-07-15 08:23:05,2025-09-10 11:59:26,1315000,1
APP1000279,Accenture,Software Developer,B.Tech,Pune,0,3,Company Website,2025-09-04 12:18:31,2025-09-10 11:59:26,903000,0
APP1000717,Infosys,Data Analyst,MCA,Mumbai,2,6,Indeed,2024-08-10 19:03:32,2024-10-23 22:53:59,1041000,1
APP1000433,Reliance Jio,Software Developer,B.Tech,Chennai,6,2,Employee Referral,2024-11-28 17:33:09,2025-02-05 13:40:40,1155000,0
APP1000209,Swiggy,Backend Engineer,B.Tech,Chennai,3,6,Company Website,2024-09-05 20:05:52,2024-11-23 05:45:12,1143000,0
APP1001140,Cognizant,Software Developer,B.Tech,Lucknow,6,6,LinkedIn,2024-06-22 22:23:37,2024-07-18 04:07:10,1263000,1
APP1000503,Zomato,Backend Engineer,B.Tech,Ahmedabad,6,2,Indeed,2024-11-29 10:30:31,2024-12-10 02:59:22,1154000,0
APP1001126,Capgemini,Software Developer,B.Tech,Delhi NCR,1,4,Indeed,2024-02-24 14:25:07,2024-03-17 16:44:46,1009000,0
APP1000246,StartUpX,Software Developer,B.Tech,Bangalore,3,4,Company Website,2024-09-30 05:35:52,2024-12-24 21:03:25,909000,1
APP1000494,Microsoft,Software Developer,B.Tech,Pune,6,3,Company Website,2025-07-28 02:44:25,2025-09-05 23:40:04,1450000,0
APP1000536,Paytm,Backend Engineer,B.Tech,Lucknow,4,3,LinkedIn,2025-07-16 02:20:13,2025-09-10 11:59:26,1148000,0
APP1001448,Capgemini,Software Developer,B.Tech,Chandigarh,4,5,Naukri,2024-12-15 04:39:15,2025-03-02 20:39:55,1158000,1
APP1001232,HealthTechY,Backend Engineer,B.Tech,Jaipur,2,6,LinkedIn,2025-05-05 19:35:34,2025-05-15 21:59:56,927000,1
APP1001186,Cognizant,Data Analyst,BCA,Delhi NCR,7,4,Employee Referral,2025-02-17 13:14:11,2025-03-07 02:52:12,1038000,1
APP1000294,Ola,Software Developer,M.Tech,Lucknow,8,4,Naukri,2025-07-12 15:39:35,2025-08-02 06:01:10,1412000,1
APP1000885,Paytm,Backend Engineer,B.Tech,Kolkata,5,6,Company Website,2025-06-04 18:32:45,2025-08-23 18:23:00,1219000,1
APP1001141,Deloitte,Chartered Accountant,Chartered Accountant,Chennai,6,6,Company Website,2024-04-01 12:17:28,2024-06-13 12:55:24,1504000,1
APP1000934,Swiggy,Backend Engineer,M.Tech,Pune,4,3,LinkedIn,2024-07-12 03:16:19,2024-09-24 04:12:21,1281000,0
APP1000415,Reliance Jio,Backend Engineer,B.Tech,Bangalore,9,5,Employee Referral,2024-09-30 22:02:44,2024-12-03 05:17:52,1368000,1
APP1001012,Swiggy,Backend Engineer,MCA,Lucknow,1,5,Naukri,2024-06-21 11:19:46,2024-06-23 08:11:10,1137000,0
APP1001358,HCL,Software Developer,B.Tech,Chennai,8,3,Employee Referral,2025-05-03 23:29:57,2025-05-05 02:58:32,1231000,0
APP1000207,Wipro,Software Developer,B.Tech,Delhi NCR,7,5,LinkedIn,2024-03-03 19:17:04,2024-04-23 04:32:45,1261000,1
APP1000919,Cognizant,Software Developer,B.Tech,Kolkata,6,4,Company Website,2024-04-03 09:54:13,2024-05-07 10:05:25,1228000,1
APP1000631,Byju's,Software Developer,B.Tech,Pune,3,6,Indeed,2024-04-16 00:38:04,2024-05-20 18:55:14,936000,1
APP1000634,Ola,Backend Engineer,MCA,Ahmedabad,6,2,Employee Referral,2024-04-04 18:56:53,2024-04-19 01:04:31,1304000,0
APP1000691,Flipkart,Software Developer,B.Tech,Pune,5,4,Employee Referral,2024-12-06 00:21:51,2024-12-15 18:59:56,1188000,0
APP1001225,Flipkart,Backend Engineer,B.Tech,Kolkata,10,6,Employee Referral,2024-09-20 22:00:58,2024-12-06 10:22:41,1412000,1
APP1001082,TCS,Software Developer,B.Tech,Chennai,5,4,Company Website,2024-06-05 08:31:40,2024-06-12 04:18:29,1202000,1
APP1001034,Deloitte,Chartered Accountant,Chartered Accountant,Delhi NCR,2,6,Naukri,2024-04-01 04:06:06,2024-04-10 19:16:02,1361000,1
APP1000028,Capgemini,Data Analyst,MCA,Delhi NCR,7,3,Naukri,2024-01-28 19:54:15,2024-04-14 05:04:26,1161000,0
APP1001297,Ola,Backend Engineer,B.Tech,Hyderabad,6,3,Employee Referral,2024-05-23 18:12:55,2024-06-05 01:00:45,1219000,0
APP1001442,Amazon,Backend Engineer,B.Tech,Delhi NCR,6,2,Employee Referral,2025-03-23 00:21:06,2025-05-27 01:18:31,1459000,0
APP1000439,Microsoft,Data Scientist,M.Tech,Delhi NCR,6,6,Job Fair,2025-03-04 23:53:39,2025-05-22 19:34:42,1842000,1
APP1000453,Tech Mahindra,Software Developer,B.Tech,Kolkata,8,3,Employee Referral,2025-08-15 04:14:26,2025-08-31 05:56:20,1274000,0
APP1000779,Capgemini,Business Analyst,B.Tech,Mumbai,6,4,Naukri,2024-07-13 15:58:08,2024-08-31 04:36:57,1144000,1
APP1000315,Zomato,Backend Engineer,B.Tech,Hyderabad,1,2,Naukri,2025-01-30 09:21:53,2025-02-28 11:35:35,1020000,0
APP1001462,Reliance Jio,Software Developer,M.Tech,Kolkata,5,4,Employee Referral,2024-10-15 16:37:45,2025-01-10 03:16:23,1282000,1
APP1000468,Adobe,Software Developer,MCA,Mumbai,4,4,Company Website,2024-03-19 18:52:36,2024-05-26 16:39:19,1567000,1
APP1000672,Capgemini,Business Analyst,MBA,Chandigarh,0,5,LinkedIn,2025-03-29 11:23:23,2025-06-05 17:11:26,1081000,0
APP1000742,Microsoft,Data Scientist,B.Tech,Jaipur,8,2,Naukri,2024-05-05 03:09:32,2024-07-09 21:15:02,1650000,0
APP1000990,Flipkart,Backend Engineer,B.Tech,Chennai,4,6,Indeed,2024-10-16 13:49:41,2024-10-19 00:11:55,1150000,0
APP1001085,Amazon,Backend Engineer,B.Tech,Pune,5,6,Indeed,2024-07-29 19:50:14,2024-09-26 10:13:29,1513000,0
APP1000966,Ola,Backend Engineer,B.Tech,Lucknow,4,3,Employee Referral,2024-08-19 13:47:58,2024-10-20 02:18:11,1162000,0
APP1000651,Deloitte,Financial Analyst,MBA,Pune,4,2,Indeed,2025-08-02 02:12:07,2025-09-10 11:59:26,1183000,0
APP1001400,Adobe,Software Developer,MCA,Ahmedabad,5,5,Naukri,2025-05-08 23:58:36,2025-06-14 15:52:31,1631000,1
APP1000759,Adobe,Frontend Developer,BCA,Delhi NCR,6,2,Indeed,2024-06-20 00:40:17,2024-09-17 23:11:01,1426000,0
APP1000252,Amazon,Data Scientist,PhD,Bangalore,5,4,LinkedIn,2025-04-19 19:28:43,2025-06-13 01:26:55,1950000,1
APP1000635,Ola,Data Scientist,PhD,Ahmedabad,2,6,Employee Referral,2025-06-26 07:18:36,2025-08-12 03:44:54,1502000,1
APP1000260,Ola,Backend Engineer,MCA,Jaipur,3,4,Indeed,2025-03-07 14:44:38,2025-03-30 16:24:41,1190000,1
APP1000278,TCS,Software Developer,B.Tech,Chennai,5,3,Naukri,2025-08-05 04:34:23,2025-09-10 11:59:26,1101000,0
APP1000077,Byju's,Sales Executive,B.Com,Chennai,6,5,Employee Referral,2025-06-12 05:22:47,2025-07-30 13:18:54,815000,1
